vendor,single_sharpe,best_sharpe,best_config,n_configs_tried,seed,true_ic,kind,rank
vendor_15,0.07190730476089889,0.1162094651506999,smooth1_top25,9,78,0.0,fake,23
vendor_06,-0.30089111210020797,0.11128316602130137,smooth20_top25,9,78,0.0,fake,24
vendor_27,-0.004351115672557577,0.030571204971634916,smooth1_top25,9,78,0.0,fake,25
vendor_24,-0.11665843972741388,-0.0024739244503388224,smooth5_all,9,78,0.0,fake,26
vendor_19,-0.3639652877468009,-0.02359445506565723,smooth5_top50,9,78,0.0,fake,27
vendor_09,-0.17623455877934627,-0.13515737071275824,smooth20_top50,9,78,0.0,fake,28
vendor_23,-0.14412854329084154,-0.14412854329084154,smooth1_all,9,78,0.0,fake,29
vendor_08,-0.7102979452287261,-0.32598831601639205,smooth20_top25,9,78,0.0,fake,30
vendor_01,1.611990809781929,1.6394114003548497,smooth1_top50,9,79,0.025,REAL,1
vendor_03,1.5536926422319774,1.5536926422319774,smooth1_all,9,79,0.015,REAL,2
vendor_02,1.1786050778367216,1.2919886476076035,smooth1_top50,9,79,0.02,REAL,3
vendor_04,1.2805995941415131,1.2805995941415131,smooth1_all,9,79,0.01,REAL,4
vendor_00,0.8573360966395175,1.0243286437214145,smooth20_all,9,79,0.03,REAL,5
vendor_06,0.7361652107721045,0.7361652107721045,smooth1_all,9,79,0.0,fake,6
vendor_21,0.28629625699567585,0.7161477634500357,smooth5_all,9,79,0.0,fake,7
vendor_17,0.6354307192223753,0.6625132338660261,smooth1_top50,9,79,0.0,fake,8
vendor_05,0.5501825132700512,0.6216333874190719,smooth1_top25,9,79,0.0,fake,9
vendor_20,0.1252545563285366,0.6166655494086168,smooth5_top25,9,79,0.0,fake,10
vendor_08,0.5535921008308938,0.5915118296604875,smooth1_top25,9,79,0.0,fake,11
vendor_24,0.029742100602583903,0.48186931258244814,smooth20_top50,9,79,0.0,fake,12
vendor_25,0.03958094528122716,0.4456415241695939,smooth5_all,9,79,0.0,fake,13
vendor_16,-0.1920571146782752,0.316480477735022,smooth20_top25,9,79,0.0,fake,14
vendor_12,0.2722411694252842,0.29684892527444673,smooth1_top25,9,79,0.0,fake,15
vendor_09,0.030846509021267773,0.24296992725161237,smooth5_top25,9,79,0.0,fake,16
vendor_27,-0.3408493319719157,0.2383787371784659,smooth5_top25,9,79,0.0,fake,17
vendor_07,0.043468506101109895,0.23194537982242566,smooth20_top25,9,79,0.0,fake,18
vendor_26,-0.12389817100894718,0.17825078903708932,smooth5_top50,9,79,0.0,fake,19
vendor_18,0.08580283066785109,0.15168313697833932,smooth1_top50,9,79,0.0,fake,20
vendor_11,-0.42394530395651514,0.10332872839578604,smooth5_top50,9,79,0.0,fake,21
vendor_14,-0.13305819273197178,0.0904030250107333,smooth20_top25,9,79,0.0,fake,22
vendor_10,-0.06653005291102412,0.013634217612089113,smooth1_top50,9,79,0.0,fake,23
vendor_15,-0.04460103883187146,-0.022592849474264525,smooth1_top50,9,79,0.0,fake,24
vendor_28,-0.044106531635428936,-0.030719218311158772,smooth1_top50,9,79,0.0,fake,25
vendor_29,-0.4516175440104262,-0.07732482128041494,smooth5_all,9,79,0.0,fake,26
vendor_13,-0.10090455042207616,-0.10090455042207616,smooth1_all,9,79,0.0,fake,27
vendor_22,-0.20965248501695033,-0.11500617392038924,smooth1_top25,9,79,0.0,fake,28
vendor_19,-0.7352858771032473,-0.16997822041532012,smooth5_top25,9,79,0.0,fake,29
vendor_23,-0.6634677070514672,-0.23585422479187862,smooth20_top25,9,79,0.0,fake,30
vendor_02,1.2924507276901798,1.3790066454329972,smooth1_top50,9,80,0.02,REAL,1
vendor_00,1.315843397457655,1.3696925130880406,smooth1_top50,9,80,0.03,REAL,2
vendor_01,1.2750374180159498,1.319492486102808,smooth1_top50,9,80,0.025,REAL,3
vendor_03,1.013527421453925,1.013527421453925,smooth1_all,9,80,0.015,REAL,4
vendor_10,-0.19984330637629136,0.7229712929305964,smooth20_top25,9,80,0.0,fake,5
vendor_21,0.6627818347353622,0.6689890387172602,smooth1_top25,9,80,0.0,fake,6
vendor_20,-0.2994393320589665,0.6440821743964263,smooth20_top50,9,80,0.0,fake,7
vendor_15,0.32614537421603484,0.6219220392854306,smooth5_all,9,80,0.0,fake,8
vendor_11,0.2418986641472212,0.5895823870701563,smooth5_top50,9,80,0.0,fake,9
vendor_14,0.5254899740946314,0.5658471924104147,smooth1_top50,9,80,0.0,fake,10
vendor_17,0.4268204858741112,0.49369588514103124,smooth1_top25,9,80,0.0,fake,11
vendor_28,0.10430781008134814,0.45150366656593965,smooth5_top25,9,80,0.0,fake,12
vendor_22,-0.0392854450714384,0.3899210737312944,smooth5_top25,9,80,0.0,fake,13
vendor_27,0.014864910833427072,0.3774683528095591,smooth20_top25,9,80,0.0,fake,14
vendor_18,-0.0002051965107521079,0.3510224597304499,smooth5_top50,9,80,0.0,fake,15
vendor_12,0.07819564752253466,0.33057861541259936,smooth5_all,9,80,0.0,fake,16
vendor_19,0.22524933438858386,0.2706760542886422,smooth5_all,9,80,0.0,fake,17
vendor_04,0.15056001184273177,0.24861909180994338,smooth5_top25,9,80,0.01,REAL,18
vendor_24,-0.30444615998155405,0.20507774953400534,smooth5_top50,9,80,0.0,fake,19
vendor_26,0.0932478161437417,0.13193515113423446,smooth1_top25,9,80,0.0,fake,20
vendor_16,-0.07679216799006343,0.10276950219433913,smooth5_top25,9,80,0.0,fake,21
vendor_06,0.09057694885165113,0.09057694885165113,smooth1_all,9,80,0.0,fake,22
vendor_05,0.0314600455489371,0.08439122277883376,smooth1_top25,9,80,0.0,fake,23
vendor_13,-0.021141312129319405,0.036598442902745165,smooth1_top25,9,80,0.0,fake,24
vendor_25,-0.24905636288477698,-0.014785697478485505,smooth5_top25,9,80,0.0,fake,25
vendor_08,-0.03186356647288257,-0.027569985167542974,smooth1_top50,9,80,0.0,fake,26
vendor_09,-0.4672637877752802,-0.11874735593240304,smooth5_top25,9,80,0.0,fake,27
vendor_23,-0.48567370531570087,-0.12328816079370872,smooth20_top25,9,80,0.0,fake,28
vendor_07,-0.1722850121302362,-0.13386402104693043,smooth20_all,9,80,0.0,fake,29
vendor_29,-0.3101700479920173,-0.145460725917988,smooth20_all,9,80,0.0,fake,30
vendor_00,1.7304638602404305,1.7831339171839355,smooth1_top50,9,81,0.03,REAL,1
vendor_02,1.0809541827669846,1.2261996511067486,smooth5_top25,9,81,0.02,REAL,2
vendor_01,0.6531339297336427,0.9641001147171029,smooth5_top25,9,81,0.025,REAL,3
vendor_22,0.1797842483572696,0.8314549130961753,smooth20_top25,9,81,0.0,fake,4
vendor_11,0.6613025101424305,0.7745218403854653,smooth1_top25,9,81,0.0,fake,5
vendor_13,0.5873086712484736,0.5873086712484736,smooth1_all,9,81,0.0,fake,6
vendor_06,0.5871649395964409,0.5871649395964409,smooth1_all,9,81,0.0,fake,7
vendor_17,0.5074022315664951,0.5865226566334133,smooth20_top25,9,81,0.0,fake,8
vendor_03,0.4338719174058487,0.537679735751869,smooth5_all,9,81,0.015,REAL,9
vendor_19,0.16659779325950386,0.4984386345764089,smooth20_top25,9,81,0.0,fake,10
vendor_20,-0.20880533489283493,0.43327724348045543,smooth20_top50,9,81,0.0,fake,11
vendor_10,0.2569088710490516,0.4098928246199029,smooth5_top25,9,81,0.0,fake,12
vendor_26,-0.01874804833750281,0.3879345439076488,smooth20_top50,9,81,0.0,fake,13
vendor_23,0.38398988181528443,0.38398988181528443,smooth1_all,9,81,0.0,fake,14
vendor_04,0.2587045337773224,0.33431752796721936,smooth1_top25,9,81,0.01,REAL,15
vendor_05,-0.0541250423912284,0.3072439982465283,smooth20_top50,9,81,0.0,fake,16
vendor_08,0.2386119775420254,0.29092274489732856,smooth20_top50,9,81,0.0,fake,17
vendor_14,0.2501168285103812,0.2501168285103812,smooth1_all,9,81,0.0,fake,18
vendor_27,0.23106531809330685,0.24590344438629413,smooth1_top25,9,81,0.0,fake,19
vendor_15,-0.019910035530826823,0.20524187897266935,smooth5_top50,9,81,0.0,fake,20
vendor_07,0.1934519083899541,0.19763976036534,smooth1_top25,9,81,0.0,fake,21
vendor_28,0.059689217813029806,0.18221968748778158,smooth1_top25,9,81,0.0,fake,22
vendor_16,0.06070056723184024,0.17333769448469433,smooth5_top50,9,81,0.0,fake,23
vendor_09,0.12850908997237093,0.13036442429993372,smooth1_top50,9,81,0.0,fake,24
vendor_12,0.09006942488169746,0.10473960782695112,smooth1_top25,9,81,0.0,fake,25
vendor_25,-0.4852343334096051,-0.024981863096320524,smooth5_top25,9,81,0.0,fake,26
vendor_29,-0.14302753064569296,-0.14302753064569296,smooth1_all,9,81,0.0,fake,27
vendor_18,-0.17642254766041637,-0.15707085283597003,smooth1_top25,9,81,0.0,fake,28
vendor_21,-0.6127250364110689,-0.18745704295849724,smooth20_top50,9,81,0.0,fake,29
vendor_24,-0.5378135231872255,-0.4546486160741713,smooth20_top50,9,81,0.0,fake,30
vendor_00,1.4222583334416936,1.7705015359197191,smooth5_top50,9,82,0.03,REAL,1
vendor_01,1.3129784574947068,1.7537555866782755,smooth5_all,9,82,0.025,REAL,2
vendor_04,1.2794476109501265,1.3664190770921298,smooth1_top25,9,82,0.01,REAL,3
vendor_02,1.124623637419622,1.3592001273392977,smooth20_all,9,82,0.02,REAL,4
vendor_19,0.710403305966793,0.8596478858188141,smooth20_top50,9,82,0.0,fake,5
vendor_05,0.3953914803111243,0.8377504859499421,smooth5_top25,9,82,0.0,fake,6
vendor_03,0.7007413497305942,0.7007413497305942,smooth1_all,9,82,0.015,REAL,7
vendor_28,0.1114388835160252,0.6716661802209134,smooth20_top25,9,82,0.0,fake,8
vendor_18,-0.6681471162837009,0.6710565748497008,smooth20_top25,9,82,0.0,fake,9
vendor_24,-0.30373850905773137,0.6610412508903533,smooth20_all,9,82,0.0,fake,10
vendor_20,-0.0932199440391939,0.6100799641900417,smooth20_all,9,82,0.0,fake,11
vendor_12,0.4942540799913698,0.5203644509643273,smooth1_top50,9,82,0.0,fake,12
vendor_15,-0.1157423211802582,0.49307989871635677,smooth20_all,9,82,0.0,fake,13
vendor_16,0.4465927974958034,0.4870347206243721,smooth5_all,9,82,0.0,fake,14
vendor_08,0.3114908008740576,0.45085150054375606,smooth20_all,9,82,0.0,fake,15
vendor_22,0.40989023587071316,0.43710729813663407,smooth1_top50,9,82,0.0,fake,16
vendor_11,0.30001614150643413,0.42746851720122137,smooth5_all,9,82,0.0,fake,17
vendor_09,0.3244667518405998,0.41503049933524117,smooth1_top50,9,82,0.0,fake,18
vendor_25,-0.010800161718882238,0.3542865848876317,smooth5_all,9,82,0.0,fake,19
vendor_06,0.2722828291211145,0.3346401432679702,smooth1_top25,9,82,0.0,fake,20
vendor_13,0.1345203230319786,0.29442769991604617,smooth5_all,9,82,0.0,fake,21
vendor_23,-0.11288733496812539,0.25687964051612566,smooth20_all,9,82,0.0,fake,22
vendor_10,-0.4251232147467365,0.250797544604116,smooth20_top25,9,82,0.0,fake,23
vendor_27,0.08244950571565227,0.1497505857634777,smooth1_top25,9,82,0.0,fake,24
vendor_29,0.004953636056078361,0.04528895289259839,smooth1_top25,9,82,0.0,fake,25
vendor_14,0.006707506235599261,0.006707506235599261,smooth1_all,9,82,0.0,fake,26
vendor_07,-0.19112614846508758,-0.16348407394892,smooth1_top25,9,82,0.0,fake,27
vendor_17,-0.6208436816907031,-0.3470897632894446,smooth5_top50,9,82,0.0,fake,28
vendor_26,-0.39340192725276235,-0.3895554501121394,smooth1_top50,9,82,0.0,fake,29
vendor_21,-0.9925032093822708,-0.4865702398852672,smooth20_top50,9,82,0.0,fake,30
vendor_01,1.355874614123731,1.4495596060786966,smooth5_top50,9,83,0.025,REAL,1
vendor_02,0.8813374637043421,1.3292502429059776,smooth5_all,9,83,0.02,REAL,2
vendor_00,1.3031808994363616,1.3176057222275832,smooth20_top50,9,83,0.03,REAL,3
vendor_11,0.9180242650168691,0.9745733532628774,smooth1_top50,9,83,0.0,fake,4
vendor_13,0.45957857270092,0.8552142523802188,smooth5_top50,9,83,0.0,fake,5
vendor_03,0.7211923740660701,0.7457867646113233,smooth1_top25,9,83,0.015,REAL,6
vendor_18,0.08801945999110364,0.6866786393695993,smooth20_all,9,83,0.0,fake,7
vendor_04,0.6173507279646996,0.6217336613246792,smooth20_top25,9,83,0.01,REAL,8
vendor_27,0.6121232296752298,0.6156463972776396,smooth1_top25,9,83,0.0,fake,9
vendor_16,-0.028726860997645678,0.5291686706209008,smooth20_all,9,83,0.0,fake,10
vendor_24,-0.49098784134270934,0.4747606064788691,smooth20_top25,9,83,0.0,fake,11
vendor_09,-0.10774890987053737,0.4246950281504305,smooth20_top25,9,83,0.0,fake,12
vendor_07,-0.0028207375641609057,0.30220932610454904,smooth5_top50,9,83,0.0,fake,13
vendor_10,-0.45950141539922157,0.27192063156219964,smooth20_all,9,83,0.0,fake,14
vendor_17,0.11513312937203009,0.2679560004212119,smooth20_top50,9,83,0.0,fake,15
vendor_20,-0.25784127409206464,0.2305192103558379,smooth20_all,9,83,0.0,fake,16
vendor_15,0.18971408025940323,0.18971408025940323,smooth1_all,9,83,0.0,fake,17
vendor_05,-0.19551054218063785,0.17884955936726452,smooth5_all,9,83,0.0,fake,18
vendor_25,0.1224111407677931,0.17145055656874258,smooth20_top25,9,83,0.0,fake,19
vendor_19,-0.135632728101345,0.15584222295611533,smooth5_all,9,83,0.0,fake,20
vendor_23,-0.626525491196982,0.14300492581669794,smooth5_top50,9,83,0.0,fake,21
vendor_14,0.07451882149037165,0.11498243189508171,smooth1_top25,9,83,0.0,fake,22
vendor_28,-0.625320817570542,0.03426243076694193,smooth5_top50,9,83,0.0,fake,23
vendor_06,-0.2860486743541962,0.03099450858178266,smooth20_all,9,83,0.0,fake,24
vendor_26,-0.25670600681420436,-0.05792814276644545,smooth20_all,9,83,0.0,fake,25
vendor_08,-0.0980080596882708,-0.05886057356155005,smooth1_top50,9,83,0.0,fake,26
vendor_21,-0.5250018539684786,-0.06720356534078671,smooth20_top50,9,83,0.0,fake,27
vendor_22,-0.1973625334826426,-0.16204799498447775,smooth1_top50,9,83,0.0,fake,28
vendor_29,-0.31489368958280184,-0.24469897283053607,smooth1_top25,9,83,0.0,fake,29
vendor_12,-0.4112738863350527,-0.37962431672724906,smooth20_all,9,83,0.0,fake,30
vendor_00,1.527563347088535,1.5828071810565059,smooth1_top25,9,84,0.03,REAL,1
vendor_01,1.5388769240487965,1.5528057463927452,smooth1_top50,9,84,0.025,REAL,2
vendor_02,1.436442004171856,1.4659284307375822,smooth1_top25,9,84,0.02,REAL,3
vendor_03,0.6521309225655572,0.96362291967703,smooth5_all,9,84,0.015,REAL,4
vendor_21,0.1722623888717194,0.8814471105272763,smooth20_all,9,84,0.0,fake,5
vendor_04,0.8547960167360071,0.8785824914683044,smooth1_top50,9,84,0.01,REAL,6
vendor_10,0.4153593335641456,0.7757408565183785,smooth20_top25,9,84,0.0,fake,7
vendor_15,0.7669436853277121,0.7669436853277121,smooth1_all,9,84,0.0,fake,8
vendor_22,0.26411682667981645,0.6233344436478438,smooth20_all,9,84,0.0,fake,9
vendor_14,-0.21601299676239272,0.6147257411862914,smooth20_all,9,84,0.0,fake,10
vendor_17,0.4476118008575272,0.5994247688644124,smooth5_top25,9,84,0.0,fake,11
vendor_23,0.22650255468574454,0.5311208964035316,smooth20_top25,9,84,0.0,fake,12
vendor_28,0.4250221719845051,0.5304483955009658,smooth1_top50,9,84,0.0,fake,13
vendor_25,0.47903356523751245,0.5273375343091187,smooth1_top50,9,84,0.0,fake,14
vendor_16,-0.5087827359153195,0.5118796626704634,smooth20_top25,9,84,0.0,fake,15
vendor_05,0.16907910081554858,0.43994433083707646,smooth20_top25,9,84,0.0,fake,16
vendor_09,-0.4055723407213977,0.4352449844709656,smooth20_top25,9,84,0.0,fake,17
vendor_06,0.27177069508585194,0.42309782570645393,smooth5_top50,9,84,0.0,fake,18
vendor_12,0.398435396588671,0.398435396588671,smooth1_all,9,84,0.0,fake,19
vendor_08,-0.02950405553339041,0.39521683096304655,smooth5_top50,9,84,0.0,fake,20
vendor_27,0.2568593563352126,0.33528284225371396,smooth1_top25,9,84,0.0,fake,21
vendor_07,0.23691788163254413,0.2540364836611477,smooth1_top25,9,84,0.0,fake,22
vendor_26,0.11586270807323565,0.2528146382442049,smooth20_top25,9,84,0.0,fake,23
vendor_24,-0.21329805128731436,0.21067220547285723,smooth5_top25,9,84,0.0,fake,24
vendor_18,-0.37855865625966467,0.16063982868582702,smooth5_all,9,84,0.0,fake,25
vendor_20,0.08045714511896662,0.11728364230103339,smooth1_top25,9,84,0.0,fake,26
vendor_11,0.007404809325418201,0.05808523911401187,smooth1_top25,9,84,0.0,fake,27
vendor_13,-0.027849011771389348,-0.011657552257094552,smooth1_top50,9,84,0.0,fake,28
vendor_29,-0.023132355337960236,-0.019380836629044395,smooth5_top50,9,84,0.0,fake,29
vendor_19,-0.49985790039426975,-0.3816508775967861,smooth20_top25,9,84,0.0,fake,30
vendor_01,1.7053488616659223,1.955941093066883,smooth5_top50,9,85,0.025,REAL,1
vendor_03,1.4190336267552197,1.4190336267552197,smooth1_all,9,85,0.015,REAL,2
vendor_00,1.2310991913128393,1.3837789725088219,smooth5_top50,9,85,0.03,REAL,3
vendor_02,1.1110395088058196,1.1640952365593462,smooth1_top25,9,85,0.02,REAL,4
vendor_04,0.5878994066697012,0.7702935397077164,smooth20_top25,9,85,0.01,REAL,5
vendor_08,0.5108272768263991,0.7038855901890942,smooth5_top25,9,85,0.0,fake,6
vendor_13,0.28446677626440353,0.6917875430138593,smooth5_top25,9,85,0.0,fake,7
vendor_26,-0.01022017052415534,0.6772844383118662,smooth5_top25,9,85,0.0,fake,8
vendor_25,0.031151277929459518,0.651791060365447,smooth5_top25,9,85,0.0,fake,9
vendor_20,0.3001019189517887,0.47465837506320135,smooth5_top50,9,85,0.0,fake,10
vendor_29,0.37774274953771547,0.45595745614473493,smooth1_top50,9,85,0.0,fake,11
vendor_07,-0.32270211318463504,0.3814166918725059,smooth20_top25,9,85,0.0,fake,12
vendor_10,0.18906937126489745,0.3630077518254877,smooth5_all,9,85,0.0,fake,13
vendor_11,0.012878020518746766,0.307543594875678,smooth20_top50,9,85,0.0,fake,14
vendor_09,-0.2646524944560104,0.2679746252538703,smooth20_all,9,85,0.0,fake,15
vendor_05,0.24187471828484272,0.24187471828484272,smooth1_all,9,85,0.0,fake,16
vendor_14,0.15915299736324545,0.19692094186814932,smooth1_top50,9,85,0.0,fake,17
vendor_21,-0.2521414677105628,0.19413162245316282,smooth5_top50,9,85,0.0,fake,18
vendor_19,-0.289983078030143,0.1066088641937958,smooth5_all,9,85,0.0,fake,19
vendor_22,0.03610622589991753,0.10498689235448141,smooth5_all,9,85,0.0,fake,20
vendor_28,-0.6100865267726855,0.09524803964934025,smooth20_all,9,85,0.0,fake,21
vendor_24,-0.24504791002773862,0.0705661151048376,smooth5_top50,9,85,0.0,fake,22
vendor_16,-0.20122578115433185,0.043189356216201825,smooth20_all,9,85,0.0,fake,23
vendor_17,-0.05930778332277808,0.02373188920108415,smooth20_top50,9,85,0.0,fake,24
vendor_18,-0.5806512283310831,0.016364696946568863,smooth20_top25,9,85,0.0,fake,25
vendor_27,-0.7059702951634553,-0.03425242880088297,smooth5_top50,9,85,0.0,fake,26
vendor_06,-0.09603791485178235,-0.09603791485178235,smooth1_all,9,85,0.0,fake,27
vendor_12,-0.1265411583794675,-0.1179237665464041,smooth1_top50,9,85,0.0,fake,28
vendor_15,-0.7056773563045929,-0.155845528776426,smooth20_top50,9,85,0.0,fake,29
vendor_23,-0.6644554740409362,-0.6181343543061147,smooth1_top25,9,85,0.0,fake,30
vendor_04,0.657231883046415,1.404767221338097,smooth20_top25,9,86,0.01,REAL,1
vendor_00,1.2709220154001541,1.3206612504399233,smooth5_top50,9,86,0.03,REAL,2
vendor_01,1.1184760211568683,1.1275160281333199,smooth1_top25,9,86,0.025,REAL,3
vendor_03,0.9616232938508386,1.1165631101455753,smooth5_top25,9,86,0.015,REAL,4
vendor_02,1.0094809531779596,1.0094809531779596,smooth1_all,9,86,0.02,REAL,5
vendor_11,0.5886254757645548,0.9360802658887363,smooth20_top25,9,86,0.0,fake,6
vendor_09,0.047319346061414844,0.7709354237187628,smooth20_top25,9,86,0.0,fake,7
vendor_26,0.7238109850967273,0.7285402452493153,smooth1_top25,9,86,0.0,fake,8
vendor_06,0.08328041842074688,0.7245090816943223,smooth5_top50,9,86,0.0,fake,9
vendor_15,0.6508432377481198,0.6508432377481198,smooth1_all,9,86,0.0,fake,10
vendor_20,0.5379576580835742,0.646482151742733,smooth5_top25,9,86,0.0,fake,11
vendor_19,0.39231529472872256,0.5353728447747771,smooth20_top50,9,86,0.0,fake,12
vendor_12,0.5230475591365239,0.5230475591365239,smooth1_all,9,86,0.0,fake,13
vendor_22,0.35857606919188945,0.35857606919188945,smooth1_all,9,86,0.0,fake,14
vendor_28,-0.36202434821800383,0.3556471495919516,smooth20_top25,9,86,0.0,fake,15
vendor_13,-0.25738496179540876,0.3014248979817283,smooth5_all,9,86,0.0,fake,16
vendor_27,-0.6186962088741386,0.27686332751227066,smooth20_all,9,86,0.0,fake,17
vendor_16,0.2502145719537006,0.2688143661615346,smooth1_top25,9,86,0.0,fake,18
vendor_14,0.05082690085947125,0.2682162001965257,smooth5_top50,9,86,0.0,fake,19
vendor_08,0.08090802920525286,0.23955224027645844,smooth5_top25,9,86,0.0,fake,20
vendor_24,0.0662059791118584,0.1775244961714272,smooth5_top50,9,86,0.0,fake,21
vendor_25,-0.8316413574866686,0.15662433410272303,smooth20_top50,9,86,0.0,fake,22
vendor_29,0.11903062187936318,0.13433025500983284,smooth1_top50,9,86,0.0,fake,23
vendor_23,0.049771992060169086,0.1144750706430073,smooth1_top50,9,86,0.0,fake,24
vendor_05,-0.8834766481974333,0.08051385490241644,smooth20_top25,9,86,0.0,fake,25
vendor_07,0.05732662694087023,0.06511574140669568,smooth5_all,9,86,0.0,fake,26
vendor_10,-0.24105335520685137,0.059124593128639845,smooth20_top50,9,86,0.0,fake,27
vendor_18,-0.7925781933773642,-0.07788087657429396,smooth20_top50,9,86,0.0,fake,28
vendor_21,-0.30967932079246985,-0.30967932079246985,smooth1_all,9,86,0.0,fake,29
vendor_17,-0.7455548074261009,-0.4658213746809242,smooth5_all,9,86,0.0,fake,30
vendor_01,1.8032686070852055,1.8779498056232877,smooth5_top50,9,87,0.025,REAL,1
vendor_00,1.5305115417674544,1.6172870761360256,smooth1_top50,9,87,0.03,REAL,2
vendor_04,1.0785669242510094,1.0840620078028889,smooth1_top25,9,87,0.01,REAL,3
vendor_02,1.010987111536554,1.0263482283627827,smooth1_top50,9,87,0.02,REAL,4
vendor_21,0.9670891385517739,0.9996231329962053,smooth1_top25,9,87,0.0,fake,5
vendor_15,-0.15008159397123996,0.7771149061119046,smooth20_top50,9,87,0.0,fake,6
vendor_17,0.052344463822345304,0.6289247523972056,smooth20_top50,9,87,0.0,fake,7
vendor_03,0.32556556147490706,0.6139611831379542,smooth5_top25,9,87,0.015,REAL,8
vendor_25,-0.10289783903752417,0.6063172095997441,smooth5_all,9,87,0.0,fake,9
vendor_29,-0.12385375114561276,0.6005193650091232,smooth5_top50,9,87,0.0,fake,10
vendor_18,0.5469606591346438,0.5469606591346438,smooth1_all,9,87,0.0,fake,11
vendor_27,0.3232117008629732,0.5359810615988043,smooth20_top25,9,87,0.0,fake,12
vendor_26,-0.22273949289004882,0.5189938569107138,smooth20_all,9,87,0.0,fake,13
vendor_19,0.26146981159846217,0.5178694051737547,smooth5_top25,9,87,0.0,fake,14
vendor_11,0.21770538815528118,0.5113094224003426,smooth20_top50,9,87,0.0,fake,15
vendor_24,0.28442295318234906,0.3777572487209376,smooth1_top25,9,87,0.0,fake,16
vendor_16,0.2006476036521465,0.24576459595658479,smooth1_top25,9,87,0.0,fake,17
vendor_05,0.22973601014084158,0.22973601014084158,smooth1_all,9,87,0.0,fake,18
vendor_20,0.20087321647294232,0.2141539011184128,smooth1_top50,9,87,0.0,fake,19
vendor_12,-0.41641142178357365,0.14049931216719797,smooth20_top50,9,87,0.0,fake,20
vendor_23,0.01657343918390033,0.11561814867737699,smooth5_top25,9,87,0.0,fake,21
vendor_09,0.003909337183261293,0.03426967492807028,smooth1_top25,9,87,0.0,fake,22
vendor_08,-0.1616427943162329,-0.10141996583124858,smooth1_top25,9,87,0.0,fake,23
vendor_10,-0.1766171150332147,-0.1766171150332147,smooth1_all,9,87,0.0,fake,24
vendor_13,-0.29646735592468326,-0.2027101748681428,smooth1_top25,9,87,0.0,fake,25
vendor_28,-0.2101594948827205,-0.20590898478773803,smooth1_top50,9,87,0.0,fake,26
vendor_06,-0.4038322412074727,-0.21926147065668938,smooth20_top50,9,87,0.0,fake,27
vendor_22,-0.3434434684311025,-0.3434434684311025,smooth1_all,9,87,0.0,fake,28
vendor_14,-0.5049146483748339,-0.404005396353607,smooth20_all,9,87,0.0,fake,29
vendor_07,-0.9179483492422134,-0.4334724569454306,smooth20_top25,9,87,0.0,fake,30
vendor_00,1.3787446856187544,1.3788257270316069,smooth1_top25,9,88,0.03,REAL,1
vendor_01,1.2095609428423437,1.2823753453027265,smooth1_top25,9,88,0.025,REAL,2
vendor_02,0.6766286906738926,1.195222911875506,smooth5_top25,9,88,0.02,REAL,3
vendor_13,0.051390292947148905,0.9333310976968,smooth5_top50,9,88,0.0,fake,4
vendor_03,0.34627731152952496,0.8326837437530683,smooth5_top25,9,88,0.015,REAL,5
vendor_18,0.41563725006379443,0.8237164644740698,smooth5_top25,9,88,0.0,fake,6
vendor_19,0.06617370233170722,0.7506539683055854,smooth20_all,9,88,0.0,fake,7
vendor_28,0.1822976248727664,0.7277334576707583,smooth5_top50,9,88,0.0,fake,8
vendor_12,0.5113193854086265,0.5943197980796229,smooth20_top50,9,88,0.0,fake,9
vendor_14,0.5578228577378985,0.5903431869762826,smooth1_top25,9,88,0.0,fake,10
vendor_21,0.40605486359652443,0.5688848195006723,smooth5_top25,9,88,0.0,fake,11
vendor_22,0.30970423887489434,0.5051080709778476,smooth5_top25,9,88,0.0,fake,12
vendor_16,0.011512004310007384,0.490694103412869,smooth20_all,9,88,0.0,fake,13
vendor_06,-0.4470648773505976,0.48980421822237874,smooth20_all,9,88,0.0,fake,14
vendor_05,0.009804556546968832,0.4354684821982978,smooth20_all,9,88,0.0,fake,15
vendor_04,0.2202202330244975,0.40712433543280613,smooth5_top50,9,88,0.01,REAL,16
vendor_29,0.22456205467286325,0.3951914265533925,smooth5_top50,9,88,0.0,fake,17
vendor_26,0.2818385639980403,0.3028697355076506,smooth1_top50,9,88,0.0,fake,18
vendor_15,-0.22111821064614956,0.2137263724331538,smooth20_top25,9,88,0.0,fake,19
vendor_09,0.11547774559325569,0.16068316951798645,smooth1_top25,9,88,0.0,fake,20
vendor_24,-0.21410535370084702,0.08978327801491952,smooth5_top25,9,88,0.0,fake,21
vendor_11,-0.579214361801106,0.08790774459836163,smooth20_all,9,88,0.0,fake,22
vendor_23,0.0235602378855746,0.05329611891385148,smooth1_top50,9,88,0.0,fake,23
vendor_25,-0.35328900621725107,-0.03570203233731918,smooth5_all,9,88,0.0,fake,24
vendor_17,-0.1887036446616485,-0.05724654166659374,smooth5_all,9,88,0.0,fake,25
vendor_07,-0.18876378545664965,-0.1654094399112609,smooth1_top25,9,88,0.0,fake,26
vendor_08,-0.35244744052478466,-0.2122425226068454,smooth20_top25,9,88,0.0,fake,27
vendor_20,-0.7200738949312112,-0.37043627468101853,smooth5_top25,9,88,0.0,fake,28
vendor_10,-0.4197425666683193,-0.3966337492557534,smooth1_top25,9,88,0.0,fake,29
