vendor,ens_sharpe,mean_sharpe,frac_pos,max_sharpe,min_sharpe,spread,n_configs,selection_cost,seed,true_ic,kind,rank
vendor_02,0.954117478028607,0.7772092825954013,1.0,1.2919886476076035,0.41609607518462177,0.8758925724229817,9,0.33787116957899643,79,0.02,REAL,5
vendor_21,0.5758911712306252,0.45956307420340203,1.0,0.7161477634500357,0.21519684921610555,0.5009509142339301,9,0.14025659221941056,79,0.0,fake,6
vendor_08,0.5720190617154809,0.45600106200068424,1.0,0.5915118296604875,0.2341540562531593,0.3573577734073282,9,0.01949276794500665,79,0.0,fake,7
vendor_17,0.42006361011766613,0.34694314925880976,1.0,0.6625132338660261,0.12234286474126471,0.5401703691247615,9,0.24244962374836,79,0.0,fake,8
vendor_20,0.4052166999381308,0.3190494359844519,1.0,0.6166655494086168,0.07037547940756185,0.546290070001055,9,0.21144884947048603,79,0.0,fake,9
vendor_24,0.32364514859691323,0.2619333498455694,0.8888888888888888,0.48186931258244814,-0.017846722210232053,0.4997160347926802,9,0.1582241639855349,79,0.0,fake,10
vendor_05,0.2609623558355073,0.21770347633332687,0.8888888888888888,0.6216333874190719,-0.0042895389731978555,0.6259229263922698,9,0.3606710315835646,79,0.0,fake,11
vendor_09,0.15823480108277307,0.12403276559758487,0.8888888888888888,0.24296992725161237,-0.035126874288778136,0.2780968015403905,9,0.0847351261688393,79,0.0,fake,12
vendor_07,0.11097032662918493,0.08847503299175788,0.8888888888888888,0.23194537982242566,-0.03037756379664015,0.26232294361906583,9,0.12097505319324073,79,0.0,fake,13
vendor_25,0.0891845870858077,0.07628738999602638,0.4444444444444444,0.4456415241695939,-0.16937089554161133,0.6150124197112052,9,0.35645693708378623,79,0.0,fake,14
vendor_06,0.03204137066461465,0.02567412743401392,0.5555555555555556,0.7361652107721045,-0.5968107219731363,1.3329759327452408,9,0.7041238401074899,79,0.0,fake,15
vendor_12,0.028491445886999492,0.02646065452266662,0.3333333333333333,0.29684892527444673,-0.16226079055683773,0.45910971583128446,9,0.26835747938744725,79,0.0,fake,16
vendor_26,-0.025549292426483603,-0.020784473529618104,0.3333333333333333,0.17825078903708932,-0.1460938272388038,0.3243446162758931,9,0.20380008146357292,79,0.0,fake,17
vendor_14,-0.02738088590247514,-0.02438804130022575,0.3333333333333333,0.0904030250107333,-0.13305819273197178,0.22346121774270508,9,0.11778391091320844,79,0.0,fake,18
vendor_16,-0.09492281670100203,-0.08619837129239308,0.3333333333333333,0.316480477735022,-0.31177806810356534,0.6282585458385874,9,0.4114032944360241,79,0.0,fake,19
vendor_11,-0.16071165037749738,-0.13447648253830838,0.3333333333333333,0.10332872839578604,-0.42394530395651514,0.5272740323523012,9,0.2640403787732834,79,0.0,fake,20
vendor_27,-0.16590948522461108,-0.13759237693157791,0.3333333333333333,0.2383787371784659,-0.35184737157259266,0.5902261087510585,9,0.40428822240307694,79,0.0,fake,21
vendor_10,-0.2058885397819342,-0.16282127738031488,0.1111111111111111,0.013634217612089113,-0.27952976351825826,0.29316398113034736,9,0.2195227573940233,79,0.0,fake,22
vendor_22,-0.2617678275815363,-0.20832166276465405,0.0,-0.11500617392038924,-0.2915580589867924,0.17655188506640312,9,0.14676165366114707,79,0.0,fake,23
vendor_15,-0.32068887597077317,-0.2542567704054355,0.0,-0.022592849474264525,-0.4120722984289316,0.3894794489546671,9,0.2980960264965086,79,0.0,fake,24
vendor_28,-0.3423581966265206,-0.2703344270128211,0.0,-0.030719218311158772,-0.47763329378741204,0.4469140754762533,9,0.31163897831536186,79,0.0,fake,25
vendor_29,-0.3663219304216415,-0.2956385991041132,0.0,-0.07732482128041494,-0.45237249056092893,0.375047669280514,9,0.28899710914122656,79,0.0,fake,26
vendor_18,-0.3678293696217055,-0.29191003290890294,0.3333333333333333,0.15168313697833932,-0.5807462650821967,0.7324294020605361,9,0.5195125066000448,79,0.0,fake,27
vendor_19,-0.4779075635351514,-0.392049840416219,0.0,-0.16997822041532012,-0.7443701923171873,0.5743919719018671,9,0.3079293431198313,79,0.0,fake,28
vendor_13,-0.6150567339058565,-0.47235243400816823,0.0,-0.10090455042207616,-0.9136299893389696,0.8127254389168934,9,0.5141521834837803,79,0.0,fake,29
vendor_23,-0.7075775999502841,-0.5741303488098053,0.0,-0.23585422479187862,-0.8562173127216801,0.6203630879298014,9,0.4717233751584055,79,0.0,fake,30
vendor_02,1.38646395981741,1.1264112611712613,1.0,1.3790066454329972,1.001340443656058,0.3776662017769392,9,-0.007457314384412772,80,0.02,REAL,1
vendor_01,1.3510786013476397,1.1111423962316669,1.0,1.319492486102808,0.7868705602619332,0.5326219258408746,9,-0.03158611524483179,80,0.025,REAL,2
vendor_00,1.209141822638442,1.0441846590600015,1.0,1.3696925130880406,0.6772555976436744,0.6924369154443663,9,0.16055069044959858,80,0.03,REAL,3
vendor_03,1.0019429094711203,0.8109786027527006,1.0,1.013527421453925,0.5743348736926137,0.4391925477613112,9,0.011584511982804635,80,0.015,REAL,4
vendor_21,0.6583428851866384,0.5308650723344623,1.0,0.6689890387172602,0.3544760640412109,0.31451297467604933,9,0.010646153530621816,80,0.0,fake,5
vendor_15,0.610023185972302,0.48698232494308435,1.0,0.6219220392854306,0.2799998768698098,0.34192216241562073,9,0.011898853313128566,80,0.0,fake,6
vendor_11,0.4334823585370634,0.34289964942371803,1.0,0.5895823870701563,0.11832452995960767,0.47125785711054863,9,0.1561000285330929,80,0.0,fake,7
vendor_14,0.3289858719065018,0.26724521292483927,0.6666666666666666,0.5658471924104147,-0.2043150391228545,0.7701622315332692,9,0.2368613205039129,80,0.0,fake,8
vendor_28,0.3037295942795893,0.24372202420333286,1.0,0.45150366656593965,0.09776216445934645,0.3537415021065932,9,0.14777407228635037,80,0.0,fake,9
vendor_17,0.2700746867051312,0.2172588497912299,0.6666666666666666,0.49369588514103124,-0.13120857487930618,0.6249044600203374,9,0.22362119843590006,80,0.0,fake,10
vendor_10,0.2654049471950673,0.2038962562708359,0.6666666666666666,0.7229712929305964,-0.20943588519638984,0.9324071781269863,9,0.45756634573552907,80,0.0,fake,11
vendor_22,0.23997001202162027,0.1887560496097981,0.6666666666666666,0.3899210737312944,-0.05752528818505404,0.44744636191634846,9,0.14995106170967415,80,0.0,fake,12
vendor_20,0.2392912743394837,0.17880448702236854,0.6666666666666666,0.6440821743964263,-0.2994393320589665,0.9435215064553928,9,0.4047909000569426,80,0.0,fake,13
vendor_19,0.19265044662930603,0.1584640896807688,0.8888888888888888,0.2706760542886422,-0.05934138489970268,0.3300174391883449,9,0.0780256076593362,80,0.0,fake,14
vendor_04,0.07012911134595194,0.054928006140060104,0.6666666666666666,0.24861909180994338,-0.26688264375897036,0.5155017355689138,9,0.17848998046399145,80,0.01,REAL,15
vendor_27,0.04252805306807468,0.03410222135475857,0.5555555555555556,0.3774683528095591,-0.26945696113623896,0.646925313945798,9,0.3349402997414844,80,0.0,fake,16
vendor_12,0.006367081145707849,0.009821752857949926,0.6666666666666666,0.33057861541259936,-0.44644014356070727,0.7770187589733066,9,0.32421153426689153,80,0.0,fake,17
vendor_26,0.005136340133566696,0.003498021944825668,0.5555555555555556,0.13193515113423446,-0.1508419699151711,0.28277712104940556,9,0.12679881100066775,80,0.0,fake,18
vendor_18,0.0025405535747527476,0.005585765513027159,0.3333333333333333,0.3510224597304499,-0.3427021095254444,0.6937245692558942,9,0.34848190615569713,80,0.0,fake,19
vendor_06,-0.08402931914944797,-0.06531573148429087,0.3333333333333333,0.09057694885165113,-0.20750243432161655,0.29807938317326765,9,0.1746062680010991,80,0.0,fake,20
vendor_24,-0.09756750484034418,-0.08298089868278614,0.3333333333333333,0.20507774953400534,-0.3661420313674276,0.571219780901433,9,0.3026452543743495,80,0.0,fake,21
vendor_05,-0.1006067937308279,-0.07631944687214845,0.2222222222222222,0.08439122277883376,-0.2815371113475919,0.36592833412642567,9,0.18499801650966166,80,0.0,fake,22
vendor_16,-0.13316902609749234,-0.10961756306645756,0.2222222222222222,0.10276950219433913,-0.315152652525699,0.41792215472003813,9,0.23593852829183148,80,0.0,fake,23
vendor_13,-0.22489641809140692,-0.17764985620784468,0.1111111111111111,0.036598442902745165,-0.436372248666428,0.47297069156917315,9,0.2614948609941521,80,0.0,fake,24
vendor_25,-0.2882351628539359,-0.227617793810203,0.0,-0.014785697478485505,-0.45849686460576267,0.44371116712727715,9,0.2734494653754504,80,0.0,fake,25
vendor_07,-0.3149792704488245,-0.24982486151804176,0.0,-0.13386402104693043,-0.435406340717091,0.30154231967016054,9,0.18111524940189408,80,0.0,fake,26
vendor_29,-0.3408865302134796,-0.26676366299502124,0.0,-0.145460725917988,-0.36459705470426096,0.21913632878627295,9,0.19542580429549158,80,0.0,fake,27
vendor_09,-0.34735724222540015,-0.27762648542581164,0.0,-0.11874735593240304,-0.4811787990411865,0.36243144310878345,9,0.2286098862929971,80,0.0,fake,28
vendor_08,-0.5106662451103327,-0.4045821416438012,0.0,-0.027569985167542974,-0.6024043159752895,0.5748343308077466,9,0.48309625994278965,80,0.0,fake,29
vendor_23,-0.5560128038044463,-0.44449567972623755,0.0,-0.12328816079370872,-0.7285812520250956,0.6052930912313869,9,0.43272464301073754,80,0.0,fake,30
vendor_00,1.5824693806593184,1.3514893752515837,1.0,1.7831339171839355,0.9210867733717434,0.8620471438121922,9,0.20066453652461713,81,0.03,REAL,1
vendor_02,1.2959396748690741,1.0395078347910285,1.0,1.2261996511067486,0.8297953688498075,0.396404282256941,9,-0.06974002376232558,81,0.02,REAL,2
vendor_01,0.7756235555893796,0.6402456242464168,1.0,0.9641001147171029,0.3245292779444586,0.6395708367726443,9,0.18847655912772332,81,0.025,REAL,3
vendor_22,0.609252181666988,0.47518865862533677,1.0,0.8314549130961753,0.12571606260096024,0.705738850495215,9,0.22220273142918723,81,0.0,fake,4
vendor_17,0.5157505976274341,0.41663915486208664,1.0,0.5865226566334133,0.13950667305400083,0.44701598357941247,9,0.07077205900597916,81,0.0,fake,5
vendor_03,0.4385694593613261,0.3532615065068847,1.0,0.537679735751869,0.13702912383450486,0.4006506119173642,9,0.09911027639054293,81,0.015,REAL,6
vendor_10,0.39862617779312476,0.31645607851528007,1.0,0.4098928246199029,0.2569088710490516,0.15298395357085132,9,0.011266646826778137,81,0.0,fake,7
vendor_11,0.392815575227679,0.32292924133937584,1.0,0.7745218403854653,0.01893298271007392,0.7555888576753914,9,0.38170626515778633,81,0.0,fake,8
vendor_13,0.3075227234474924,0.24963296312576677,0.6666666666666666,0.5873086712484736,-0.2767762311106741,0.8640849023591477,9,0.27978594780098126,81,0.0,fake,9
vendor_26,0.2702958386544433,0.2167414724121399,0.6666666666666666,0.3879345439076488,-0.027543431685571086,0.4154779755932199,9,0.11763870525320552,81,0.0,fake,10
vendor_20,0.21894814781050687,0.1633021999727151,0.6666666666666666,0.43327724348045543,-0.20880533489283493,0.6420825783732904,9,0.21432909566994857,81,0.0,fake,11
vendor_08,0.20090876611644085,0.16282152108891496,0.7777777777777778,0.29092274489732856,-0.061110562866046415,0.352033307763375,9,0.09001397878088771,81,0.0,fake,12
vendor_05,0.18784735117367363,0.14651414392304027,0.6666666666666666,0.3072439982465283,-0.1161416670556017,0.42338566530213,9,0.11939664707285469,81,0.0,fake,13
vendor_19,0.18767155166195626,0.14720512388989426,0.6666666666666666,0.4984386345764089,-0.24950427387833127,0.7479429084547402,9,0.31076708291445265,81,0.0,fake,14
vendor_16,0.14665479518712163,0.1188412746868882,1.0,0.17333769448469433,0.00041077139006671167,0.17292692309462762,9,0.0266828992975727,81,0.0,fake,15
vendor_04,0.11223822208273208,0.09060272780019944,0.5555555555555556,0.33431752796721936,-0.03440830228231956,0.3687258302495389,9,0.22207930588448727,81,0.01,REAL,16
vendor_07,0.09284712282267994,0.07333848814257748,0.6666666666666666,0.19763976036534,-0.13017978160803995,0.3278195419733799,9,0.10479263754266006,81,0.0,fake,17
vendor_27,0.07156839784610984,0.058737675310331125,0.3333333333333333,0.24590344438629413,-0.06643676650154595,0.3123402108878401,9,0.17433504654018428,81,0.0,fake,18
vendor_14,0.007984972900515573,0.009013804755106923,0.6666666666666666,0.2501168285103812,-0.4330554679739277,0.6831722964843089,9,0.2421318556098656,81,0.0,fake,19
vendor_06,0.0003352495666933154,0.01659836950819909,0.3333333333333333,0.5871649395964409,-0.42755558630076196,1.0147205258972027,9,0.5868296900297476,81,0.0,fake,20
vendor_23,-0.06294921993620348,-0.043563734901633205,0.3333333333333333,0.38398988181528443,-0.3221455012427042,0.7061353830579886,9,0.4469391017514879,81,0.0,fake,21
vendor_28,-0.06983020561553178,-0.052618720550750356,0.3333333333333333,0.18221968748778158,-0.27603134976954563,0.4582510372573272,9,0.2520498931033134,81,0.0,fake,22
vendor_12,-0.09571339993199018,-0.07261075800092948,0.3333333333333333,0.10473960782695112,-0.26388846410214906,0.3686280719291002,9,0.20045300775894132,81,0.0,fake,23
vendor_09,-0.13255374342607554,-0.0996977996387184,0.3333333333333333,0.13036442429993372,-0.40263521274885017,0.532999637048784,9,0.2629181677260093,81,0.0,fake,24
vendor_15,-0.2320178115736816,-0.18581931345003644,0.3333333333333333,0.20524187897266935,-0.7462107837715182,0.9514526627441875,9,0.43725969054635094,81,0.0,fake,25
vendor_29,-0.33932563705117397,-0.27223694264263404,0.0,-0.14302753064569296,-0.42427429030205116,0.2812467596563582,9,0.196298106405481,81,0.0,fake,26
vendor_18,-0.35527824069836,-0.2903625736390867,0.0,-0.15707085283597003,-0.3818884148076719,0.22481756197170186,9,0.19820738786238998,81,0.0,fake,27
vendor_25,-0.5918840419363139,-0.4850140868790401,0.0,-0.024981863096320524,-0.9532165917783324,0.9282347286820118,9,0.5669021788399934,81,0.0,fake,28
vendor_21,-0.6085059618696944,-0.4816055644276555,0.0,-0.18745704295849724,-0.6703368039586498,0.48287976100015256,9,0.42104891891119717,81,0.0,fake,29
vendor_24,-0.6285934151899591,-0.5116429040243737,0.0,-0.4546486160741713,-0.5644202122507241,0.10977159617655285,9,0.17394479911578786,81,0.0,fake,30
vendor_00,1.8546188987995529,1.5821911973144962,1.0,1.7705015359197191,1.4217634322414494,0.34873810367826974,9,-0.08411736287983373,82,0.03,REAL,1
vendor_01,1.7089704287568517,1.4096773931239568,1.0,1.7537555866782755,1.1698668908987362,0.5838886957795393,9,0.04478515792142379,82,0.025,REAL,2
vendor_02,1.555245920499278,1.2496430627396273,1.0,1.3592001273392977,1.1162346384369073,0.24296548890239045,9,-0.19604579315998016,82,0.02,REAL,3
vendor_04,1.3670654165604308,1.10799263823489,1.0,1.3664190770921298,0.7815250667300997,0.5848940103620301,9,-0.0006463394683009493,82,0.01,REAL,4
vendor_19,0.760107726587719,0.6105737265051623,1.0,0.8596478858188141,0.2902957226979544,0.5693521631208598,9,0.09954015923109516,82,0.0,fake,5
vendor_03,0.73040768902445,0.5910135402754718,1.0,0.7007413497305942,0.5132832835523387,0.18745806617825556,9,-0.02966633929385576,82,0.015,REAL,6
vendor_05,0.7230378893206556,0.5727798181437859,1.0,0.8377504859499421,0.3370700331389016,0.5006804528110405,9,0.11471259662928646,82,0.0,fake,7
vendor_28,0.5295159175872026,0.4201890824483319,1.0,0.6716661802209134,0.08153725492341558,0.5901289252974978,9,0.14215026263371078,82,0.0,fake,8
vendor_20,0.4590875641796087,0.3605100924424503,0.6666666666666666,0.6100799641900417,-0.14787141490732106,0.7579513790973628,9,0.15099240001043301,82,0.0,fake,9
vendor_08,0.44157266762299247,0.35651704264680034,1.0,0.45085150054375606,0.2668200102641644,0.18403149027959165,9,0.009278832920763591,82,0.0,fake,10
vendor_16,0.3433015255808812,0.283770727544001,0.7777777777777778,0.4870347206243721,-0.09666169607960633,0.5836964167039784,9,0.1437331950434909,82,0.0,fake,11
vendor_11,0.324432004905303,0.2630965947379294,1.0,0.42746851720122137,0.08821850829317052,0.33925000890805085,9,0.10303651229591837,82,0.0,fake,12
vendor_06,0.30875043317018736,0.2498757309966128,1.0,0.3346401432679702,0.19554486146576855,0.13909528180220165,9,0.025889710097782848,82,0.0,fake,13
vendor_22,0.22493398003410287,0.18120867751515465,0.7777777777777778,0.43710729813663407,-0.037996128478588784,0.47510342661522287,9,0.2121733181025312,82,0.0,fake,14
vendor_24,0.20454345639516278,0.16293840000580134,0.6666666666666666,0.6610412508903533,-0.33902481355818004,1.0000660644485333,9,0.45649779449519046,82,0.0,fake,15
vendor_09,0.1673253992191669,0.14196921956561473,0.6666666666666666,0.41503049933524117,-0.16464354352406918,0.5796740428593103,9,0.24770510011607427,82,0.0,fake,16
vendor_12,0.13943153125621754,0.1202271451813582,0.6666666666666666,0.5203644509643273,-0.43584648331101894,0.9562109342753462,9,0.3809329197081097,82,0.0,fake,17
vendor_15,0.024135019335986902,0.015894883753953773,0.3333333333333333,0.49307989871635677,-0.32298003267253533,0.8160599313888921,9,0.4689448793803699,82,0.0,fake,18
vendor_18,0.020910147833335523,-0.0023005702727512123,0.4444444444444444,0.6710565748497008,-0.6810246882739972,1.352081263123698,9,0.6501464270163653,82,0.0,fake,19
vendor_25,0.018872048391712058,0.010728705098518747,0.4444444444444444,0.3542865848876317,-0.28040485449807667,0.6346914393857084,9,0.3354145364959196,82,0.0,fake,20
vendor_13,-0.08176789259673588,-0.05761760376080957,0.6666666666666666,0.29442769991604617,-0.6584378274701932,0.9528655273862394,9,0.37619559251278206,82,0.0,fake,21
vendor_23,-0.10445443419959805,-0.09005245223394003,0.3333333333333333,0.25687964051612566,-0.4402291153124106,0.6971087558285363,9,0.3613340747157237,82,0.0,fake,22
vendor_10,-0.117944568333952,-0.1004646855823031,0.3333333333333333,0.250797544604116,-0.4501195794170887,0.7009171240212047,9,0.368742112938068,82,0.0,fake,23
vendor_14,-0.12702307732323226,-0.09984411302181878,0.1111111111111111,0.006707506235599261,-0.22059896130339934,0.2273064675389986,9,0.13373058355883152,82,0.0,fake,24
vendor_27,-0.17726620617703448,-0.14014291795170525,0.4444444444444444,0.1497505857634777,-0.5581453251470424,0.7078959109105201,9,0.32701679194051214,82,0.0,fake,25
vendor_29,-0.2724243727239527,-0.2158369830643693,0.2222222222222222,0.04528895289259839,-0.39109986896433324,0.4363888218569316,9,0.3177133256165511,82,0.0,fake,26
vendor_07,-0.6833042944968027,-0.5428094388447806,0.0,-0.16348407394892,-0.8069548769416754,0.6434708029927554,9,0.5198202205478828,82,0.0,fake,27
vendor_17,-0.7056263380234422,-0.5763168926298774,0.0,-0.3470897632894446,-0.7614653582198344,0.41437559493038983,9,0.35853657473399764,82,0.0,fake,28
vendor_26,-0.780500091620426,-0.619385426983104,0.0,-0.3895554501121394,-0.877904489456568,0.4883490393444286,9,0.3909446415082866,82,0.0,fake,29
vendor_21,-0.9169667604068358,-0.7327744262902836,0.0,-0.4865702398852672,-1.089624446174819,0.6030542062895519,9,0.43039652052156857,82,0.0,fake,30
vendor_01,1.5106846303771917,1.254038037085502,1.0,1.4495596060786966,1.0174226806872304,0.4321369253914662,9,-0.06112502429849509,83,0.025,REAL,1
vendor_00,1.4555981854823565,1.2574028479159345,1.0,1.3176057222275832,1.1769395582002846,0.1406661640272986,9,-0.13799246325477332,83,0.03,REAL,2
vendor_02,1.1458125636400731,0.9272073893142535,1.0,1.3292502429059776,0.5722927130685305,0.7569575298374471,9,0.18343767926590449,83,0.02,REAL,3
vendor_13,0.7767924410240961,0.6267985974948481,1.0,0.8552142523802188,0.45957857270092,0.39563567967929875,9,0.0784218113561227,83,0.0,fake,4
vendor_11,0.7108052501809926,0.5765517804192152,1.0,0.9745733532628774,0.15427579141067593,0.8202975618522015,9,0.2637681030818848,83,0.0,fake,5
vendor_04,0.5669142558945905,0.449426866232437,1.0,0.6217336613246792,0.12561340196808468,0.49612025935659454,9,0.054819405430088675,83,0.01,REAL,6
vendor_27,0.4439703010448941,0.3598945723472187,1.0,0.6156463972776396,0.10157211592510161,0.514074281352538,9,0.1716760962327455,83,0.0,fake,7
vendor_03,0.44036329114442174,0.3554452481862913,1.0,0.7457867646113233,0.05902299608521039,0.686763768526113,9,0.3054234734669016,83,0.015,REAL,8
vendor_18,0.4199421091909294,0.3293802156809254,1.0,0.6866786393695993,0.048935700984670094,0.6377429383849291,9,0.2667365301786699,83,0.0,fake,9
vendor_16,0.25236298824072134,0.20015377662415526,0.7777777777777778,0.5291686706209008,-0.06770046044894154,0.5968691310698423,9,0.27680568238017944,83,0.0,fake,10
vendor_09,0.24548943990728284,0.193471790568709,0.6666666666666666,0.4246950281504305,-0.18916361060922046,0.613858638759651,9,0.17920558824314764,83,0.0,fake,11
vendor_07,0.18086436751928198,0.14690666322949866,0.7777777777777778,0.30220932610454904,-0.02629850341173807,0.3285078295162871,9,0.12134495858526706,83,0.0,fake,12
vendor_17,0.16852807950151755,0.1338972098493691,1.0,0.2679560004212119,0.01540851996190681,0.25254748045930514,9,0.09942792091969438,83,0.0,fake,13
vendor_15,0.13157504346581872,0.11128787141165591,0.8888888888888888,0.18971408025940323,-0.0005607574381987574,0.19027483769760198,9,0.05813903679358451,83,0.0,fake,14
vendor_25,0.061178068637181046,0.050109376632205695,0.6666666666666666,0.17145055656874258,-0.02622740745549592,0.1976779640242385,9,0.11027248793156154,83,0.0,fake,15
vendor_14,0.023071885994225935,0.017195881482534554,0.5555555555555556,0.11498243189508171,-0.06600734971269473,0.18098978160777646,9,0.09191054590085578,83,0.0,fake,16
vendor_24,-0.01752794711255019,-0.028214492187095166,0.3333333333333333,0.4747606064788691,-0.49098784134270934,0.9657484478215784,9,0.49228855359141926,83,0.0,fake,17
vendor_20,-0.01940103363046201,-0.02137750949214441,0.3333333333333333,0.2305192103558379,-0.2974878018280814,0.5280070121839193,9,0.2499202439862999,83,0.0,fake,18
vendor_19,-0.04275783482137657,-0.03395526247718669,0.3333333333333333,0.15584222295611533,-0.1545981973702907,0.31044042032640606,9,0.1986000577774919,83,0.0,fake,19
vendor_05,-0.1090528013992164,-0.09309072640437699,0.3333333333333333,0.17884955936726452,-0.2737497419774614,0.4525993013447259,9,0.2879023607664809,83,0.0,fake,20
vendor_23,-0.19322984874663407,-0.16239866758239488,0.5555555555555556,0.14300492581669794,-0.6840179565500101,0.8270228823667081,9,0.336234774563332,83,0.0,fake,21
vendor_26,-0.22660337359799512,-0.1829273536813904,0.0,-0.05792814276644545,-0.2835900838815057,0.22566194111506024,9,0.16867523083154967,83,0.0,fake,22
vendor_06,-0.2854850119422285,-0.2316983851874878,0.2222222222222222,0.03099450858178266,-0.4008776170226779,0.43187212560446053,9,0.3164795205240111,83,0.0,fake,23
vendor_22,-0.31608722837598674,-0.2540119869360238,0.0,-0.16204799498447775,-0.3400158713345768,0.17796787635009903,9,0.154039233391509,83,0.0,fake,24
vendor_28,-0.38363175592720367,-0.3090639950366734,0.2222222222222222,0.03426243076694193,-0.7211245085110407,0.7553869392779826,9,0.4178941866941456,83,0.0,fake,25
vendor_10,-0.3904416558730488,-0.31226687624734945,0.3333333333333333,0.27192063156219964,-0.7258303267734033,0.997750958335603,9,0.6623622874352484,83,0.0,fake,26
vendor_21,-0.43287204370142546,-0.34050721483202195,0.0,-0.06720356534078671,-0.535118452987084,0.46791488764629735,9,0.36566847836063876,83,0.0,fake,27
vendor_08,-0.4993468249166342,-0.39174886320761604,0.0,-0.05886057356155005,-0.8338091272495912,0.7749485536880412,9,0.4404862513550841,83,0.0,fake,28
vendor_29,-0.5133939633288863,-0.40522429046737685,0.0,-0.24469897283053607,-0.6303633859307307,0.3856644131001946,9,0.2686949904983502,83,0.0,fake,29
vendor_12,-0.5920896088635205,-0.4728913632434366,0.0,-0.37962431672724906,-0.5597408191256797,0.1801165023984307,9,0.2124652921362714,83,0.0,fake,30
vendor_00,1.4138618570314538,1.2048485573400607,1.0,1.5828071810565059,0.7913672641645035,0.7914399168920023,9,0.16894532402505202,84,0.03,REAL,1
vendor_02,1.2673830423804597,1.0507034109017974,1.0,1.4659284307375822,0.7385106478529279,0.7274177828846543,9,0.19854538835712243,84,0.02,REAL,2
vendor_01,1.123490051653194,0.9339185270493991,1.0,1.5528057463927452,0.11456091085424262,1.4382448355385025,9,0.4293156947395511,84,0.025,REAL,3
vendor_03,1.0387181265578933,0.8354744768002208,1.0,0.96362291967703,0.6521309225655572,0.3114919971114728,9,-0.07509520688086335,84,0.015,REAL,4
vendor_15,0.6335858940705218,0.5186721452760611,1.0,0.7669436853277121,0.25845180961595055,0.5084918757117616,9,0.13335779125719027,84,0.0,fake,5
vendor_21,0.6198202462403584,0.5006551764288387,1.0,0.8814471105272763,0.1722623888717194,0.7091847216555569,9,0.26162686428691795,84,0.0,fake,6
vendor_10,0.6094986663309349,0.4911550709892239,1.0,0.7757408565183785,0.2260277929619205,0.549713063556458,9,0.16624219018744368,84,0.0,fake,7
vendor_28,0.52378977362865,0.41336011612009205,1.0,0.5304483955009658,0.27835417967900256,0.25209421582196323,9,0.006658621872315806,84,0.0,fake,8
vendor_22,0.45299629782892226,0.3605130967754986,1.0,0.6233344436478438,0.15155867335929837,0.47177577028854545,9,0.1703381458189216,84,0.0,fake,9
vendor_17,0.44536979158741324,0.36020807410209194,1.0,0.5994247688644124,0.0319773183626121,0.5674474505018003,9,0.15405497727699918,84,0.0,fake,10
vendor_25,0.4094229843374059,0.33507623622491345,1.0,0.5273375343091187,0.09511611102867587,0.4322214232804428,9,0.11791454997171275,84,0.0,fake,11
vendor_12,0.4072927114333961,0.32956882400734566,1.0,0.398435396588671,0.26482871987543377,0.13360667671323723,9,-0.008857314844725128,84,0.0,fake,12
vendor_06,0.35587070476393473,0.28311222575256356,1.0,0.42309782570645393,0.14235045623443454,0.2807473694720194,9,0.0672271209425192,84,0.0,fake,13
vendor_04,0.3167312892893311,0.2613445179951501,0.6666666666666666,0.8785824914683044,-0.2341380274454853,1.1127205189137896,9,0.5618512021789732,84,0.01,REAL,14
vendor_05,0.20884163255646188,0.16458810657615291,0.6666666666666666,0.43994433083707646,-0.08323412058881002,0.5231784514258865,9,0.23110269828061458,84,0.0,fake,15
vendor_23,0.17533595828289286,0.13318520629828512,0.6666666666666666,0.5311208964035316,-0.3490633091376885,0.8801842055412201,9,0.3557849381206387,84,0.0,fake,16
vendor_14,0.13992341995078011,0.11123840309543609,0.4444444444444444,0.6147257411862914,-0.2305137843122311,0.8452395254985225,9,0.4748023212355113,84,0.0,fake,17
vendor_24,0.04726509640697137,0.034527594429857054,0.6666666666666666,0.21067220547285723,-0.2281057565262421,0.43877796199909935,9,0.16340710906588585,84,0.0,fake,18
vendor_09,0.028006734400475065,0.012745176985262932,0.4444444444444444,0.4352449844709656,-0.4055723407213977,0.8408173251923633,9,0.4072382500704905,84,0.0,fake,19
vendor_08,0.02593712631580193,0.024102204153017007,0.3333333333333333,0.39521683096304655,-0.25880666598528285,0.6540234969483294,9,0.36927970464724463,84,0.0,fake,20
vendor_27,0.013098704142727942,0.019511757687433455,0.6666666666666666,0.33528284225371396,-0.47523144270356477,0.8105142849572787,9,0.322184138110986,84,0.0,fake,21
vendor_07,-0.04560115034013957,-0.03279930205738454,0.3333333333333333,0.2540364836611477,-0.20599085326775277,0.4600273369289005,9,0.2996376340012873,84,0.0,fake,22
vendor_18,-0.05039053309223578,-0.036445693533926404,0.6666666666666666,0.16063982868582702,-0.3787433934805462,0.5393832221663732,9,0.2110303617780628,84,0.0,fake,23
vendor_13,-0.09225236101023561,-0.07678292779493036,0.0,-0.011657552257094552,-0.17759769778002363,0.16594014552292907,9,0.08059480875314105,84,0.0,fake,24
vendor_26,-0.09802457426787511,-0.08143234038537019,0.6666666666666666,0.2528146382442049,-0.6084038111007917,0.8612184493449966,9,0.35083921251208006,84,0.0,fake,25
